age,age_group,gender,job_type,daily_social_media_time,work_hours_per_day,stress_level,sleep_hours,screen_time_before_sleep,coffee_consumption_per_day,weekly_offline_hours
50,Adult,Female,Student,0.0,7.48,8.0,4.9,1.46,2,0.0
50,Adult,Female,Education,3.95,8.82,10.0,4.81,1.32,0,18.76
21,Young Adult,Female,Health,1.56,8.11,4.0,6.6,0.0,4,9.48
27,Young Adult,Female,Unemployed,1.79,8.33,5.0,3.0,1.51,3,20.61
27,Young Adult,Female,Unemployed,3.4,1.23,2.0,5.19,0.28,4,4.76
46,Adult,Female,Student,4.66,6.34,4.0,7.76,1.94,0,26.26
25,Young Adult,Female,Unemployed,1.34,6.63,3.0,6.99,2.32,2,9.76
46,Adult,Female,Unemployed,4.65,7.42,10.0,8.57,1.03,2,15.59
21,Young Adult,Female,Unemployed,4.69,7.86,4.0,6.02,1.08,0,18.62
53,Senior,Female,Finance,3.56,10.58,7.0,7.36,1.92,3,21.32
53,Senior,Female,IT,3.17,8.45,3.0,7.18,0.0,5,11.39
44,Adult,Female,IT,0.88,5.37,5.0,6.55,1.27,0,1.89
28,Young Adult,Female,Finance,3.14,5.97,6.0,4.86,1.99,2,11.41
23,Young Adult,Female,Unemployed,3.63,8.9,1.0,7.0,1.37,3,7.93
25,Young Adult,Female,Health,1.93,6.22,1.0,6.5,0.93,0,14.4
60,Senior,Female,Finance,7.03,6.92,4.0,5.18,0.27,0,5.09
43,Adult,Female,Student,1.46,8.17,8.0,6.95,1.68,2,0.0
30,Young Adult,Female,Education,2.76,7.19,10.0,8.03,1.42,1,0.0
42,Adult,Female,Health,4.68,4.89,5.0,8.38,0.93,3,7.08
50,Adult,Female,Finance,1.45,5.66,2.0,8.06,0.33,2,10.23
61,Senior,Female,Student,4.48,9.01,10.0,6.24,0.31,1,19.95
65,Senior,Female,Finance,4.49,4.23,9.0,5.89,0.96,1,10.09
25,Young Adult,Female,Health,5.46,7.18,1.0,8.49,1.71,2,19.74
59,Senior,Female,IT,2.91,6.59,7.0,6.66,0.96,3,4.68
45,Adult,Female,Health,4.58,7.61,10.0,4.74,0.81,4,6.52
48,Adult,Female,IT,5.73,8.44,1.0,4.74,0.44,1,13.92
57,Senior,Female,Finance,2.59,5.63,7.0,5.94,0.96,1,18.46
39,Adult,Female,Education,0.81,8.65,3.0,5.47,0.11,2,0.0
63,Senior,Female,IT,2.1,8.72,10.0,5.53,1.39,0,18.58
53,Senior,Female,Finance,1.83,5.6,4.0,6.64,1.38,2,9.84
57,Senior,Female,Finance,2.16,4.69,1.0,4.89,1.02,1,6.79
26,Young Adult,Female,Finance,4.82,8.11,8.0,4.53,1.35,1,11.59
43,Adult,Female,Student,2.28,5.77,3.0,5.18,0.99,2,7.97
58,Senior,Female,Unemployed,1.97,6.41,6.0,7.26,0.2,5,1.25
52,Senior,Female,Unemployed,2.58,8.1,1.0,6.74,0.24,3,0.0
28,Young Adult,Female,Finance,1.68,6.03,8.0,8.15,1.59,3,0.99
55,Senior,Female,Finance,4.58,9.38,7.0,5.26,0.09,1,6.29
44,Adult,Female,Health,1.37,12.0,1.0,5.55,0.64,1,0.0
51,Senior,Female,Student,2.08,4.78,4.0,8.03,1.73,5,16.65
61,Senior,Female,IT,1.36,8.11,7.0,6.54,0.49,2,12.51
41,Adult,Female,IT,5.28,7.51,3.0,5.97,0.17,2,5.0
42,Adult,Female,Finance,1.7,3.17,4.0,7.36,0.7,2,15.27
46,Adult,Female,Education,2.96,6.88,10.0,6.73,0.83,1,0.0
60,Senior,Female,Finance,3.39,8.37,3.0,7.82,2.02,2,0.0
43,Adult,Female,Unemployed,0.81,9.7,4.0,7.61,1.17,2,10.56
24,Young Adult,Female,Health,4.05,3.54,7.0,10.0,0.62,4,0.16
49,Adult,Female,Unemployed,3.97,9.24,3.0,3.83,0.93,2,13.89
47,Adult,Female,Unemployed,3.87,9.91,8.0,6.51,0.95,3,11.83
33,Young Adult,Female,Unemployed,4.92,8.24,7.0,6.25,1.75,1,0.0
57,Senior,Female,Health,2.69,8.31,8.0,7.59,0.89,4,22.5
45,Adult,Female,Student,3.49,11.82,4.0,6.37,1.19,2,5.11
25,Young Adult,Female,Student,2.26,4.21,6.0,5.69,1.42,3,0.0
27,Young Adult,Female,Education,5.1,5.15,10.0,6.54,0.36,0,0.0
36,Adult,Female,IT,2.06,8.28,6.0,5.15,1.81,1,1.44
51,Senior,Female,Unemployed,4.12,8.6,9.0,7.64,0.78,2,3.78
40,Adult,Female,Education,0.78,4.58,4.0,5.93,0.88,2,1.28
24,Young Adult,Female,Unemployed,4.76,10.88,2.0,7.62,0.66,2,12.9
41,Adult,Female,Education,2.94,3.43,6.0,7.21,0.82,0,10.78
54,Senior,Female,Finance,2.24,6.01,4.0,7.46,2.25,2,0.0
50,Adult,Female,IT,3.58,8.71,6.0,8.56,1.18,3,20.43
64,Senior,Female,IT,1.12,5.47,2.0,7.12,3.0,1,0.0
41,Adult,Female,IT,1.48,12.0,9.0,7.36,0.99,2,23.55
60,Senior,Female,Unemployed,2.8,7.76,4.0,6.93,1.24,3,5.41
48,Adult,Female,Student,4.42,8.79,9.0,7.08,1.04,2,19.79
35,Young Adult,Female,IT,4.24,4.77,10.0,6.19,1.03,0,12.51
24,Young Adult,Female,Education,4.83,3.73,2.0,9.14,0.13,1,12.25
24,Young Adult,Female,IT,3.07,7.74,9.0,3.85,0.58,2,4.13
38,Adult,Female,Education,1.59,8.98,4.0,8.42,1.4,2,16.29
36,Adult,Female,Health,1.27,5.85,2.0,8.25,1.99,0,12.77
46,Adult,Female,IT,4.6,6.57,1.0,7.5,0.0,1,9.4
35,Young Adult,Female,Unemployed,3.27,8.56,6.0,7.86,1.19,6,6.25
61,Senior,Female,Health,4.44,6.53,6.0,7.0,1.44,2,2.02
52,Senior,Female,IT,17.57,7.55,9.0,4.8,0.44,2,9.59
39,Adult,Female,Finance,5.49,5.45,2.0,8.02,1.41,3,16.15
61,Senior,Female,Student,5.49,5.65,9.0,6.78,0.49,4,0.0
27,Young Adult,Female,Education,5.66,6.7,2.0,7.45,0.02,0,14.39
63,Senior,Female,Education,3.76,5.72,9.0,5.52,0.66,1,8.15
49,Adult,Female,Student,1.8,7.64,10.0,7.16,0.57,1,15.4
31,Young Adult,Female,Unemployed,0.0,8.03,5.0,5.63,0.77,3,6.16
57,Senior,Female,Finance,0.14,9.07,8.0,7.54,0.0,1,6.26
56,Senior,Female,Finance,1.53,7.15,8.0,6.56,1.48,3,0.85
46,Adult,Female,Education,2.02,7.5,9.0,7.99,0.14,4,7.34
35,Young Adult,Female,IT,2.07,7.31,9.0,6.03,0.57,1,11.18
38,Adult,Female,IT,1.04,8.63,4.0,8.02,1.73,1,8.57
58,Senior,Female,Health,0.91,7.54,3.0,7.39,0.5,3,7.78
55,Senior,Female,Unemployed,5.2,5.1,1.0,4.72,1.36,3,1.27
54,Senior,Female,Student,0.55,7.14,2.0,8.54,1.26,3,0.0
42,Adult,Female,Unemployed,6.58,8.31,3.0,9.1,1.31,2,8.74
29,Young Adult,Female,Unemployed,1.25,10.7,8.0,4.93,1.02,3,21.47
40,Adult,Female,IT,1.92,6.08,6.0,7.63,0.37,2,21.68
59,Senior,Female,Student,2.83,10.28,6.0,5.53,0.0,0,0.0
38,Adult,Female,Student,3.67,5.26,1.0,6.15,1.19,2,0.0
48,Adult,Female,Education,1.59,7.28,8.0,7.56,1.38,3,13.87
23,Young Adult,Female,Finance,2.42,5.42,7.0,5.68,0.69,1,13.17
57,Senior,Female,Unemployed,7.26,5.82,10.0,6.41,1.22,0,6.33
29,Young Adult,Female,IT,1.09,7.75,6.0,5.21,0.87,2,12.84
24,Young Adult,Female,Unemployed,2.34,7.56,2.0,6.34,1.84,1,12.59
62,Senior,Female,Finance,0.48,7.93,9.0,7.39,0.28,1,0.0
34,Young Adult,Female,Student,3.23,8.96,8.0,6.8,1.1,5,14.03
46,Adult,Female,Student,3.8,9.78,2.0,7.03,1.14,2,25.45
57,Senior,Female,IT,2.27,6.53,10.0,8.52,1.21,4,4.28
28,Young Adult,Female,Unemployed,8.38,5.33,8.0,5.5,1.05,2,2.87
53,Senior,Female,IT,1.69,5.63,9.0,6.81,1.45,2,7.18
57,Senior,Female,Finance,0.0,7.7,7.0,4.55,0.94,1,5.09
51,Senior,Female,Finance,0.0,10.37,4.0,7.47,1.79,4,0.7
64,Senior,Female,Finance,2.32,7.44,4.0,7.61,1.64,0,13.28
64,Senior,Female,Student,1.47,11.62,1.0,8.69,0.86,4,8.65
37,Adult,Female,Finance,6.98,2.11,7.0,5.64,0.49,2,14.32
52,Senior,Female,Finance,5.19,10.19,6.0,5.5,1.81,2,17.94
60,Senior,Female,Finance,0.0,6.1,2.0,7.45,1.18,0,23.44
26,Young Adult,Female,IT,0.96,7.12,3.0,7.03,0.63,2,3.2
26,Young Adult,Female,Education,3.62,6.77,1.0,4.92,1.35,5,15.48
42,Adult,Female,IT,3.48,3.9,1.0,6.87,0.62,3,19.78
52,Senior,Female,Unemployed,4.56,8.13,8.0,5.22,1.08,1,16.77
55,Senior,Female,Education,0.64,8.14,6.0,6.58,0.8,2,6.39
29,Young Adult,Female,Finance,5.43,7.33,8.0,5.27,1.69,2,12.58
36,Adult,Female,Student,0.29,7.79,7.0,5.68,1.35,2,9.22
29,Young Adult,Female,Education,4.53,7.0,8.0,4.79,1.63,2,11.4
33,Young Adult,Female,Student,4.89,8.69,5.0,6.18,1.13,2,0.78
36,Adult,Female,Unemployed,4.67,8.08,4.0,7.96,0.83,2,0.0
25,Young Adult,Female,Finance,5.25,8.99,2.0,4.47,0.56,2,8.13
48,Adult,Female,IT,5.55,7.26,10.0,6.33,1.07,2,0.0
38,Adult,Female,Finance,4.04,7.53,3.0,8.6,1.66,1,3.62
40,Adult,Female,Student,2.5,6.82,3.0,6.83,1.23,3,18.61
23,Young Adult,Female,Health,0.71,6.52,4.0,5.49,1.64,2,2.83
42,Adult,Female,Finance,3.08,7.72,8.0,7.12,0.65,2,7.12
43,Adult,Female,Student,1.4,6.83,3.0,4.72,0.94,2,20.57
43,Adult,Female,IT,6.94,8.47,10.0,5.97,0.92,2,19.12
31,Young Adult,Female,IT,0.47,6.3,5.0,6.04,0.98,6,20.05
32,Young Adult,Female,Unemployed,3.18,6.81,6.0,8.07,0.12,2,16.59
24,Young Adult,Female,Finance,0.5,7.43,6.0,5.22,0.0,2,11.06
65,Senior,Female,Student,1.53,8.54,6.0,6.87,0.12,2,11.81
46,Adult,Female,Health,0.0,6.35,10.0,8.72,2.14,2,4.94
48,Adult,Female,Health,2.78,6.13,8.0,5.94,0.82,2,19.96
52,Senior,Female,IT,4.05,4.3,1.0,5.48,1.13,1,25.09
59,Senior,Female,Unemployed,0.09,6.03,2.0,6.21,1.24,4,1.39
34,Young Adult,Female,Student,0.48,5.74,7.0,6.23,2.61,1,6.67
31,Young Adult,Female,Unemployed,3.89,6.64,6.0,6.58,1.52,2,7.38
48,Adult,Female,Finance,3.82,9.53,6.0,5.61,0.58,2,13.52
61,Senior,Female,Student,6.6,4.81,9.0,8.37,0.46,1,15.69
40,Adult,Female,IT,4.47,6.62,10.0,6.97,1.52,2,5.87
46,Adult,Female,Health,3.22,10.2,5.0,6.96,0.63,1,8.87
42,Adult,Female,Finance,4.0,2.13,9.0,8.58,1.31,3,15.78
30,Young Adult,Female,Education,0.0,5.93,3.0,6.28,1.47,3,11.27
50,Adult,Female,Finance,1.71,9.02,6.0,6.13,0.88,0,1.18
61,Senior,Female,Health,0.0,2.7,6.0,4.84,0.33,0,0.0
52,Senior,Female,IT,1.52,5.84,4.0,5.18,0.13,3,3.58
59,Senior,Female,Education,3.43,7.59,4.0,7.86,0.0,2,0.0
30,Young Adult,Female,Student,2.17,7.9,3.0,6.06,0.93,3,4.9
35,Young Adult,Female,Health,3.61,5.29,8.0,5.62,0.97,0,14.02
52,Senior,Female,Health,6.4,5.51,1.0,8.0,1.49,1,10.41
63,Senior,Female,Health,2.15,3.36,7.0,7.73,0.0,3,7.97
61,Senior,Female,Health,3.78,5.87,6.0,6.57,1.52,2,29.53
33,Young Adult,Female,Health,1.64,6.69,5.0,7.68,0.0,3,20.2
64,Senior,Female,Finance,1.29,10.69,5.0,3.34,0.38,1,16.04
22,Young Adult,Female,Student,2.09,7.08,3.0,7.19,0.97,1,11.67
47,Adult,Female,Health,4.45,4.97,7.0,4.7,1.23,2,10.09
65,Senior,Female,Health,1.38,3.91,1.0,9.03,0.44,3,19.47
32,Young Adult,Female,Unemployed,4.24,8.54,7.0,5.05,0.34,2,11.64
41,Adult,Female,Education,2.6,8.61,9.0,7.94,1.37,3,8.49
60,Senior,Female,IT,1.23,6.84,1.0,5.66,0.0,0,10.86
23,Young Adult,Female,Health,0.37,8.22,2.0,5.41,1.66,3,6.36
30,Young Adult,Female,Unemployed,3.42,5.54,8.0,4.39,1.18,4,2.77
51,Senior,Female,Health,1.16,6.69,2.0,6.07,0.29,0,9.82
42,Adult,Female,Unemployed,0.0,7.16,6.0,4.19,0.0,2,5.86
37,Adult,Female,Education,2.81,7.72,2.0,5.22,1.39,1,4.25
46,Adult,Female,Unemployed,3.15,8.97,8.0,4.9,1.2,2,11.48
63,Senior,Female,Finance,1.61,8.05,3.0,8.79,2.07,2,2.91
27,Young Adult,Female,IT,2.09,7.44,2.0,8.83,1.17,1,4.31
43,Adult,Female,IT,2.0,5.5,2.0,4.32,1.19,0,14.87
58,Senior,Female,Finance,2.4,6.82,5.0,5.31,0.2,1,9.29
23,Young Adult,Female,Finance,1.5,5.05,9.0,3.55,0.85,2,4.75
40,Adult,Female,IT,4.68,10.84,6.0,6.78,1.14,2,21.73
52,Senior,Female,Unemployed,2.29,4.27,2.0,5.45,2.13,2,6.65
41,Adult,Female,IT,2.2,6.59,4.0,5.83,0.57,2,15.37
21,Young Adult,Female,Unemployed,5.36,8.01,2.0,6.69,0.47,2,0.0
31,Young Adult,Female,Finance,4.7,10.27,4.0,6.21,1.12,0,17.84
58,Senior,Female,Finance,5.57,7.87,2.0,5.1,0.58,1,3.39
45,Adult,Female,Finance,1.41,7.31,3.0,8.16,0.62,1,20.95
46,Adult,Female,Finance,0.4,6.33,10.0,5.77,1.91,5,5.83
26,Young Adult,Female,Unemployed,2.13,8.21,9.0,8.79,1.89,1,19.67
42,Adult,Female,Student,2.35,4.85,10.0,7.71,1.07,3,5.69
28,Young Adult,Female,Health,5.06,5.7,5.0,5.66,0.49,2,15.77
32,Young Adult,Female,Finance,6.05,4.4,1.0,10.0,1.85,3,0.0
25,Young Adult,Female,Education,2.27,7.59,5.0,7.7,0.51,1,2.11
22,Young Adult,Female,Health,5.31,10.17,6.0,4.07,2.44,2,3.43
43,Adult,Female,Health,1.64,7.5,7.0,5.36,0.27,4,2.14
35,Young Adult,Female,Finance,3.38,7.45,3.0,8.66,1.54,2,0.0
30,Young Adult,Female,Student,0.0,7.81,8.0,4.57,0.66,3,24.32
49,Adult,Female,Finance,0.0,5.79,4.0,7.75,1.13,2,9.46
57,Senior,Female,IT,1.86,8.34,4.0,6.69,0.66,1,7.61
62,Senior,Female,Student,4.25,4.71,3.0,6.53,0.74,1,21.22
50,Adult,Female,Finance,0.0,8.75,9.0,6.48,0.0,4,0.04
23,Young Adult,Female,Student,3.06,6.98,1.0,3.26,0.91,0,17.24
36,Adult,Female,IT,1.28,8.56,6.0,8.54,0.0,2,0.0
65,Senior,Female,IT,6.23,8.53,2.0,7.38,0.41,1,13.62
58,Senior,Female,IT,2.93,7.02,1.0,5.56,0.88,4,0.0
30,Young Adult,Female,Unemployed,5.39,7.42,4.0,7.86,1.33,2,12.51
44,Adult,Female,Education,4.26,2.66,4.0,3.32,0.12,2,11.88
24,Young Adult,Female,Unemployed,0.05,7.27,7.0,9.92,0.95,2,13.56
59,Senior,Female,Finance,5.17,7.19,6.0,7.45,0.85,2,17.89
27,Young Adult,Female,Education,4.91,5.21,10.0,7.03,1.04,3,6.88
60,Senior,Female,IT,1.07,5.36,1.0,5.35,1.52,1,17.38
48,Adult,Female,Health,3.37,6.42,5.0,5.19,0.53,1,5.34
31,Young Adult,Female,IT,2.42,7.25,9.0,6.03,0.64,6,0.0
29,Young Adult,Female,Unemployed,4.74,9.31,7.0,3.8,0.68,1,11.55
49,Adult,Female,Health,2.35,10.72,5.0,3.96,1.18,0,3.66
63,Senior,Female,Unemployed,1.57,5.44,2.0,8.31,1.38,1,8.96
34,Young Adult,Female,Health,5.29,7.44,4.0,4.72,1.98,2,0.0
48,Adult,Female,Health,4.56,5.24,10.0,7.71,0.65,1,5.28
51,Senior,Female,Education,6.75,1.74,8.0,4.62,0.98,3,8.7
52,Senior,Female,IT,3.94,9.87,9.0,5.33,0.59,2,14.55
36,Adult,Female,Unemployed,1.33,4.52,4.0,7.26,0.0,3,0.0
32,Young Adult,Female,Unemployed,4.92,6.34,6.0,4.19,0.58,0,21.63
46,Adult,Female,IT,4.04,5.06,9.0,6.39,0.68,2,11.6
21,Young Adult,Female,Unemployed,6.27,6.53,1.0,6.47,0.28,1,8.27
39,Adult,Female,Education,7.53,3.68,6.0,5.07,0.39,1,20.09
43,Adult,Female,IT,1.53,5.37,8.0,6.88,0.74,3,20.77
46,Adult,Female,Finance,2.91,7.84,7.0,6.21,1.78,1,12.16
29,Young Adult,Female,Finance,2.75,8.37,4.0,4.68,1.83,1,14.95
46,Adult,Female,IT,3.88,2.05,3.0,6.04,1.16,1,18.77
50,Adult,Female,Student,0.39,8.02,5.0,6.52,0.54,1,19.09
28,Young Adult,Female,Health,0.0,6.22,5.0,7.36,0.53,2,8.39
51,Senior,Female,Unemployed,15.75,9.77,8.0,4.9,0.2,3,3.98
46,Adult,Female,IT,0.82,5.99,7.0,4.64,1.07,1,13.94
34,Young Adult,Female,IT,1.58,6.63,2.0,6.64,1.2,2,9.9
56,Senior,Female,Student,3.2,8.31,8.0,7.08,0.09,1,1.01
46,Adult,Female,Unemployed,1.32,10.13,2.0,6.28,0.14,1,16.17
46,Adult,Female,Finance,3.13,6.42,3.0,5.76,0.84,1,3.72
28,Young Adult,Female,Finance,2.67,8.41,10.0,3.94,1.45,1,0.0
49,Adult,Female,Finance,0.93,6.74,10.0,5.27,0.85,2,10.88
64,Senior,Female,Education,0.0,3.1,6.0,6.8,1.35,0,4.68
45,Adult,Female,IT,3.81,7.47,1.0,5.77,2.05,1,3.39
46,Adult,Female,Education,1.7,9.57,4.0,5.84,0.96,1,12.15
64,Senior,Female,Unemployed,6.85,4.1,9.0,6.75,0.0,1,5.53
37,Adult,Female,Finance,0.57,8.04,4.0,5.77,1.55,1,7.59
29,Young Adult,Female,Unemployed,3.3,5.7,7.0,8.23,0.58,1,1.57
32,Young Adult,Female,Unemployed,5.27,4.77,5.0,9.05,1.15,3,31.44
33,Young Adult,Female,Finance,2.46,6.95,1.0,7.2,2.39,1,0.0
25,Young Adult,Female,Unemployed,3.04,8.33,3.0,5.91,0.94,3,13.14
32,Young Adult,Female,Student,1.35,6.15,4.0,9.01,1.52,3,15.2
44,Adult,Female,Unemployed,4.13,6.6,5.0,4.21,0.93,0,1.74
42,Adult,Female,Unemployed,1.36,7.06,4.0,7.67,1.33,5,15.96
31,Young Adult,Female,Unemployed,2.77,4.65,10.0,7.56,0.0,4,12.54
61,Senior,Female,Education,1.65,8.86,6.0,7.96,1.7,2,10.19
37,Adult,Female,Unemployed,5.05,4.23,1.0,6.44,0.77,0,10.24
26,Young Adult,Female,Unemployed,3.0,6.93,9.0,8.36,0.54,4,0.0
65,Senior,Female,Unemployed,7.17,4.89,3.0,6.11,0.85,4,18.69
41,Adult,Female,Health,3.59,7.51,6.0,5.95,1.57,4,13.67
30,Young Adult,Female,Student,2.11,7.86,7.0,7.29,0.0,0,0.0
25,Young Adult,Female,Student,0.0,8.89,3.0,6.99,1.03,3,0.0
38,Adult,Female,Unemployed,2.24,10.03,3.0,7.8,1.77,0,19.82
47,Adult,Female,Health,1.27,7.73,10.0,5.07,0.11,1,15.03
35,Young Adult,Female,Health,5.6,5.15,9.0,6.2,0.46,2,12.03
64,Senior,Female,Student,1.2,9.19,10.0,6.42,1.4,2,11.63
50,Adult,Female,Student,2.57,4.88,8.0,6.24,1.73,6,6.78
55,Senior,Female,Health,0.66,12.0,5.0,6.47,0.99,1,15.48
58,Senior,Female,Finance,3.3,4.27,7.0,7.03,0.55,5,16.49
63,Senior,Female,Student,2.93,6.09,7.0,7.76,0.76,1,8.8
32,Young Adult,Female,Finance,1.58,7.25,1.0,6.78,2.12,3,1.58
33,Young Adult,Female,Health,2.77,2.17,3.0,4.28,0.84,2,9.04
37,Adult,Female,Finance,3.46,7.39,10.0,9.79,0.12,5,22.1
50,Adult,Female,Student,2.98,3.56,1.0,5.94,1.1,0,5.74
27,Young Adult,Female,Unemployed,4.61,7.4,2.0,6.25,1.04,1,14.11
49,Adult,Female,Finance,7.89,3.86,10.0,4.77,0.79,1,0.0
50,Adult,Female,Education,1.94,7.11,1.0,8.66,0.16,3,10.47
50,Adult,Female,Education,0.43,3.4,3.0,4.7,1.21,2,17.72
58,Senior,Female,Student,6.23,9.26,4.0,8.0,0.0,2,13.32
55,Senior,Female,IT,1.1,3.36,8.0,3.02,1.52,4,2.3
56,Senior,Female,Education,4.11,4.68,1.0,5.95,1.32,1,10.42
57,Senior,Female,Education,5.63,7.89,6.0,6.97,0.3,3,5.7
26,Young Adult,Female,IT,3.19,11.55,9.0,5.64,0.55,1,14.08
23,Young Adult,Female,Student,1.64,7.55,10.0,3.95,1.06,3,3.76
26,Young Adult,Female,Student,4.0,2.6,7.0,8.75,1.61,2,0.0
25,Young Adult,Female,Finance,4.43,5.99,7.0,5.34,1.2,1,0.6
64,Senior,Female,Student,5.02,10.44,3.0,9.55,0.59,5,16.08
21,Young Adult,Female,Unemployed,6.35,5.77,9.0,4.05,0.44,2,0.0
23,Young Adult,Female,Unemployed,5.41,9.83,8.0,7.33,0.5,2,25.84
43,Adult,Female,Health,0.78,10.63,8.0,5.9,1.0,3,0.0
30,Young Adult,Female,IT,4.3,3.97,10.0,5.22,1.11,1,3.9
42,Adult,Female,Student,2.47,10.17,4.0,3.76,0.34,4,10.71
62,Senior,Female,Finance,3.61,3.49,4.0,7.12,2.12,0,18.05
36,Adult,Female,Student,2.54,7.67,4.0,6.26,1.05,0,13.54
63,Senior,Female,Education,2.95,8.62,10.0,6.87,0.49,0,8.4
53,Senior,Female,Student,2.31,9.58,2.0,5.2,0.83,2,16.85
25,Young Adult,Female,Health,2.46,7.07,1.0,7.25,1.95,0,0.0
61,Senior,Female,Finance,3.98,6.09,6.0,6.44,2.12,1,2.2
35,Young Adult,Female,IT,1.09,8.27,5.0,6.11,0.19,1,14.33
23,Young Adult,Female,Student,2.0,7.7,7.0,6.73,0.46,2,21.93
58,Senior,Female,Unemployed,1.22,4.33,6.0,6.41,0.62,1,1.37
27,Young Adult,Female,Health,2.3,6.3,3.0,5.21,0.47,1,23.21
52,Senior,Female,Health,5.17,10.0,3.0,6.02,0.0,0,14.32
46,Adult,Female,Education,3.53,9.0,5.0,6.86,1.05,1,19.14
50,Adult,Female,Student,2.82,7.34,6.0,5.51,0.53,1,8.9
37,Adult,Female,Health,4.52,5.17,3.0,5.37,2.35,2,13.45
61,Senior,Female,Unemployed,3.68,3.99,2.0,4.74,1.3,0,14.46
37,Adult,Female,Health,3.67,6.53,10.0,9.53,1.46,0,8.33
49,Adult,Female,Finance,3.07,11.17,4.0,7.04,1.42,3,16.24
53,Senior,Female,Education,5.05,5.84,8.0,6.5,0.34,0,0.0
35,Young Adult,Female,Health,3.71,4.69,8.0,7.93,0.0,2,26.02
50,Adult,Female,IT,8.5,6.83,10.0,7.13,0.0,1,5.84
43,Adult,Female,Student,5.5,8.86,7.0,6.97,0.72,2,0.0
25,Young Adult,Female,Finance,2.55,7.31,6.0,7.53,1.12,2,6.88
65,Senior,Female,IT,4.58,7.0,9.0,5.51,0.89,6,19.64
59,Senior,Female,Unemployed,0.0,6.18,10.0,7.5,1.04,1,9.17
31,Young Adult,Female,Student,3.72,6.28,9.0,7.07,0.89,2,10.52
62,Senior,Female,IT,1.79,6.77,1.0,4.7,0.62,1,4.54
31,Young Adult,Female,Education,3.33,6.42,4.0,5.84,2.12,3,10.62
37,Adult,Female,Finance,0.52,5.34,3.0,8.03,0.5,2,20.02
56,Senior,Female,IT,1.42,4.58,8.0,5.78,1.4,1,8.29
42,Adult,Female,Education,7.57,4.82,7.0,6.19,0.84,3,16.27
54,Senior,Female,Unemployed,3.44,7.33,9.0,7.34,1.49,3,23.61
29,Young Adult,Female,Unemployed,2.29,5.54,10.0,8.18,0.58,1,6.31
53,Senior,Female,Health,2.89,10.79,10.0,5.49,0.0,2,7.03
62,Senior,Female,Education,5.77,5.02,2.0,6.82,1.87,1,16.6
40,Adult,Female,IT,0.0,4.69,3.0,6.44,0.9,3,0.0
31,Young Adult,Female,Health,0.15,5.8,1.0,5.9,0.87,1,9.14
27,Young Adult,Female,Health,0.11,8.41,8.0,5.16,1.15,1,17.01
47,Adult,Female,Unemployed,2.67,3.37,9.0,4.61,0.5,1,19.37
25,Young Adult,Female,Finance,3.16,8.75,10.0,6.96,1.93,1,23.36
54,Senior,Female,Health,0.88,5.64,9.0,6.64,1.67,2,17.14
61,Senior,Female,IT,2.5,9.27,4.0,7.52,1.17,2,8.54
32,Young Adult,Female,Finance,3.01,6.01,6.0,3.0,0.65,1,8.57
31,Young Adult,Female,IT,3.58,11.04,4.0,6.82,0.97,0,11.93
26,Young Adult,Female,Student,4.14,6.6,10.0,7.4,0.0,2,4.47
54,Senior,Female,Unemployed,4.1,4.51,5.0,4.17,1.87,2,3.6
37,Adult,Female,Health,0.99,4.74,6.0,6.98,0.07,1,3.32
23,Young Adult,Female,Health,2.47,6.7,5.0,5.08,0.29,3,15.18
22,Young Adult,Female,Unemployed,1.43,8.08,1.0,8.7,1.23,3,18.28
31,Young Adult,Female,Education,0.54,7.19,3.0,9.29,2.66,0,11.08
37,Adult,Female,Unemployed,1.02,9.02,9.0,5.13,1.65,2,21.48
41,Adult,Female,IT,4.31,6.14,5.0,4.48,0.33,0,15.32
60,Senior,Female,Education,4.09,4.61,9.0,6.9,1.13,3,24.62
51,Senior,Female,Finance,2.56,7.05,8.0,8.46,1.22,3,7.7
48,Adult,Female,Health,3.71,6.33,5.0,6.03,0.84,1,2.42
60,Senior,Female,Education,3.8,7.45,3.0,5.19,1.24,4,7.3
37,Adult,Female,Student,9.15,5.4,3.0,6.49,0.77,0,25.19
40,Adult,Female,Education,5.03,6.38,3.0,6.51,0.18,4,18.87
38,Adult,Female,Finance,4.6,6.12,7.0,7.79,1.1,3,0.0
46,Adult,Female,Health,2.8,7.98,3.0,7.69,0.64,3,12.32
64,Senior,Female,Education,2.24,5.15,4.0,7.66,1.04,3,7.54
64,Senior,Female,Finance,3.59,9.05,6.0,5.68,3.0,3,21.27
51,Senior,Female,Health,2.38,9.45,10.0,6.14,1.17,4,0.0
34,Young Adult,Female,IT,2.62,5.46,7.0,6.49,0.18,2,14.87
42,Adult,Female,Student,3.0,10.81,6.0,5.33,1.54,0,3.36
63,Senior,Female,Student,3.58,8.09,3.0,5.61,1.2,5,9.81
21,Young Adult,Female,Health,2.03,5.25,8.0,6.87,1.32,2,7.5
65,Senior,Female,Student,5.51,11.6,10.0,8.67,0.0,0,14.92
22,Young Adult,Female,Finance,2.68,4.9,6.0,8.75,0.7,1,3.13
43,Adult,Female,Finance,3.77,6.58,5.0,7.11,1.65,7,14.4
42,Adult,Female,Education,3.23,10.85,5.0,8.27,1.51,0,7.43
65,Senior,Female,Student,2.07,3.02,6.0,5.12,2.95,0,15.91
30,Young Adult,Female,Student,1.99,10.41,8.0,6.54,0.67,3,3.27
