age,age_group,gender,job_type,daily_social_media_time,work_hours_per_day,stress_level,sleep_hours,screen_time_before_sleep,coffee_consumption_per_day,weekly_offline_hours
44,Adult,Male,Student,3.46,7.43,2.0,6.98,1.01,2,18.73
48,Adult,Male,Unemployed,5.22,8.55,5.0,6.95,1.99,1,8.42
43,Adult,Male,Unemployed,3.67,9.91,6.0,8.13,1.45,4,2.95
22,Young Adult,Male,IT,5.78,4.35,5.0,6.73,0.81,3,9.27
37,Adult,Male,Health,1.68,1.81,1.0,4.74,0.66,2,27.82
27,Young Adult,Male,IT,1.12,7.67,8.0,7.19,0.0,2,10.87
57,Senior,Male,Unemployed,2.59,9.15,10.0,5.36,1.45,0,11.54
40,Adult,Male,Health,1.62,6.46,3.0,8.05,0.72,1,16.09
57,Senior,Male,Finance,2.65,9.08,3.0,7.21,0.0,5,13.43
57,Senior,Male,Health,3.86,7.4,8.0,4.15,1.63,3,18.76
60,Senior,Male,Health,0.61,7.18,1.0,5.0,2.38,2,3.81
29,Young Adult,Male,Student,2.49,6.56,8.0,6.42,0.89,2,0.0
53,Senior,Male,Unemployed,3.1,4.74,9.0,9.46,0.8,3,6.85
21,Young Adult,Male,Education,4.96,1.89,5.0,6.92,2.01,2,14.49
22,Young Adult,Male,Student,2.83,3.74,6.0,5.18,0.72,5,7.85
54,Senior,Male,IT,0.0,9.32,6.0,6.25,0.0,4,23.28
26,Young Adult,Male,Health,0.0,4.85,5.0,8.32,1.02,3,19.03
40,Adult,Male,Unemployed,0.5,5.37,9.0,7.16,0.81,2,7.97
54,Senior,Male,Health,5.86,5.81,5.0,6.49,0.0,2,12.99
38,Adult,Male,Unemployed,5.93,6.32,7.0,6.75,1.46,1,9.44
43,Adult,Male,Education,1.79,5.8,8.0,5.31,0.57,1,0.0
63,Senior,Male,Student,6.36,2.66,5.0,5.85,0.7,2,17.34
32,Young Adult,Male,IT,4.6,6.2,7.0,4.11,2.77,0,28.83
38,Adult,Male,Student,1.98,8.16,2.0,4.78,1.66,1,13.19
64,Senior,Male,IT,1.87,4.48,7.0,5.2,0.96,4,7.45
27,Young Adult,Male,Student,3.47,6.0,4.0,5.86,0.63,0,10.44
42,Adult,Male,Unemployed,4.09,6.17,8.0,6.55,1.31,1,14.39
43,Adult,Male,Student,0.85,9.64,7.0,7.13,0.89,0,12.64
24,Young Adult,Male,Education,1.85,7.23,8.0,6.42,1.25,3,12.11
35,Young Adult,Male,Education,2.94,3.34,6.0,6.56,0.0,3,1.53
44,Adult,Male,Finance,3.27,9.97,8.0,7.35,0.0,5,23.87
34,Young Adult,Male,Student,4.44,6.2,9.0,4.38,0.0,2,19.96
23,Young Adult,Male,Health,0.0,6.77,3.0,7.2,1.56,2,0.0
39,Adult,Male,Unemployed,3.0,3.51,5.0,7.6,1.46,0,5.95
24,Young Adult,Male,Finance,3.0,7.49,6.0,8.02,1.59,0,10.54
37,Adult,Male,Finance,1.25,4.88,9.0,3.93,0.59,1,1.2
58,Senior,Male,Education,1.07,7.0,10.0,7.1,0.28,1,11.49
37,Adult,Male,IT,3.94,8.38,2.0,5.7,0.33,5,6.51
57,Senior,Male,Unemployed,2.64,11.67,10.0,7.14,0.0,1,10.52
30,Young Adult,Male,Health,1.1,4.42,5.0,6.25,1.18,2,6.35
40,Adult,Male,Student,2.54,7.48,2.0,4.74,0.28,0,5.98
36,Adult,Male,Student,0.0,6.01,9.0,7.35,0.92,0,7.14
49,Adult,Male,Student,0.94,3.85,5.0,7.84,0.82,2,21.63
46,Adult,Male,Finance,5.71,10.48,7.0,6.96,0.76,1,20.48
35,Young Adult,Male,Unemployed,6.7,3.51,7.0,5.26,1.75,2,0.0
64,Senior,Male,Student,5.9,5.92,2.0,8.91,1.3,3,0.0
55,Senior,Male,Finance,5.81,4.08,6.0,6.2,2.38,3,9.83
63,Senior,Male,Finance,4.32,7.16,4.0,5.61,1.33,2,18.6
49,Adult,Male,Health,2.98,3.81,2.0,6.6,0.91,3,9.22
40,Adult,Male,Education,6.65,4.8,4.0,5.73,1.08,6,1.69
25,Young Adult,Male,Health,1.21,7.81,5.0,7.41,0.12,0,18.93
45,Adult,Male,Finance,2.53,7.76,7.0,6.25,0.75,1,27.15
52,Senior,Male,IT,1.44,5.45,8.0,6.99,2.6,4,0.42
49,Adult,Male,Student,2.99,8.72,6.0,6.93,0.16,1,13.56
31,Young Adult,Male,Unemployed,1.2,2.42,9.0,8.81,1.72,2,0.0
63,Senior,Male,IT,6.37,6.36,1.0,8.49,0.57,0,11.22
21,Young Adult,Male,Education,1.04,6.72,2.0,6.51,0.87,3,23.72
31,Young Adult,Male,Student,1.8,3.58,10.0,4.69,1.03,1,4.95
27,Young Adult,Male,IT,4.29,7.13,2.0,5.56,0.12,1,2.84
50,Adult,Male,Finance,5.35,8.18,8.0,5.69,1.31,1,0.0
40,Adult,Male,IT,5.25,5.31,3.0,7.4,1.49,0,12.38
64,Senior,Male,IT,5.2,8.79,5.0,6.94,1.93,1,3.88
37,Adult,Male,Student,0.9,10.4,6.0,6.04,1.19,1,3.99
28,Young Adult,Male,Education,0.0,4.86,2.0,6.73,0.31,2,15.37
47,Adult,Male,Unemployed,4.88,8.66,4.0,7.16,0.99,1,12.21
26,Young Adult,Male,Student,3.91,7.83,1.0,7.27,1.38,3,2.05
51,Senior,Male,Education,3.84,5.33,10.0,5.75,0.79,0,11.25
41,Adult,Male,Student,1.78,7.99,1.0,5.66,1.4,2,2.06
34,Young Adult,Male,Health,0.0,7.15,10.0,5.03,0.0,0,21.38
47,Adult,Male,Health,0.0,11.43,10.0,5.81,0.71,4,11.89
34,Young Adult,Male,Finance,2.14,7.91,8.0,8.33,1.04,3,21.71
62,Senior,Male,Student,3.32,5.53,4.0,7.51,0.6,0,8.58
26,Young Adult,Male,IT,6.58,8.41,5.0,7.53,1.33,1,5.95
60,Senior,Male,Finance,1.26,6.79,4.0,8.33,2.56,0,14.77
43,Adult,Male,Education,3.36,8.41,9.0,6.26,1.85,3,16.88
51,Senior,Male,Health,3.7,7.69,9.0,6.62,1.38,1,0.0
28,Young Adult,Male,Health,3.86,6.61,5.0,5.71,0.05,6,21.2
51,Senior,Male,Unemployed,0.0,8.91,9.0,7.52,0.73,0,0.0
27,Young Adult,Male,Unemployed,3.01,8.37,2.0,3.0,1.27,4,12.86
38,Adult,Male,Unemployed,5.75,8.56,10.0,8.39,2.07,5,10.63
63,Senior,Male,Education,3.0,5.74,4.0,8.87,0.27,1,19.4
43,Adult,Male,Unemployed,3.62,7.77,6.0,7.31,0.51,3,15.28
38,Adult,Male,IT,3.6,4.88,2.0,4.61,0.99,1,7.46
56,Senior,Male,Education,1.67,8.65,6.0,6.01,0.56,2,16.7
41,Adult,Male,Unemployed,1.5,10.19,5.0,7.66,0.48,2,11.51
22,Young Adult,Male,Unemployed,3.13,8.48,7.0,4.69,1.09,2,12.02
36,Adult,Male,Finance,1.53,5.95,5.0,7.62,0.43,5,6.08
34,Young Adult,Male,Education,2.54,6.81,5.0,3.79,0.01,2,34.47
60,Senior,Male,Health,7.15,4.26,8.0,6.88,0.98,2,27.9
43,Adult,Male,Education,3.93,7.75,5.0,7.54,0.87,3,12.3
57,Senior,Male,Education,3.13,6.99,7.0,7.15,0.38,2,16.48
57,Senior,Male,Health,1.76,6.86,5.0,5.68,1.72,1,0.55
61,Senior,Male,Finance,3.48,8.84,8.0,6.89,1.68,3,11.02
54,Senior,Male,Unemployed,4.66,7.08,4.0,7.16,0.98,0,23.04
27,Young Adult,Male,Education,2.98,9.33,5.0,7.38,1.18,5,0.0
64,Senior,Male,Student,3.81,10.18,6.0,6.28,2.1,3,3.68
34,Young Adult,Male,Student,1.11,4.99,9.0,7.45,1.73,3,13.35
33,Young Adult,Male,Health,1.64,6.01,9.0,5.68,1.2,2,6.21
42,Adult,Male,IT,3.6,5.11,4.0,6.67,0.0,1,8.79
62,Senior,Male,Finance,2.69,10.75,1.0,5.62,0.86,1,32.11
43,Adult,Male,IT,0.0,7.56,7.0,5.22,1.0,2,10.51
49,Adult,Male,Education,3.06,7.92,2.0,4.75,1.47,0,7.07
27,Young Adult,Male,Health,2.5,10.22,4.0,8.09,1.76,1,10.83
33,Young Adult,Male,Health,1.57,8.25,9.0,6.82,0.05,3,15.72
38,Adult,Male,Finance,7.12,8.05,9.0,6.38,0.33,0,2.35
40,Adult,Male,Student,1.52,4.16,2.0,5.15,0.77,2,5.74
47,Adult,Male,IT,5.68,10.8,8.0,6.2,0.63,2,6.75
56,Senior,Male,Education,0.52,9.78,9.0,5.4,0.21,1,18.43
35,Young Adult,Male,Unemployed,6.57,6.86,8.0,7.75,0.99,3,15.5
56,Senior,Male,Unemployed,0.82,7.48,2.0,5.37,1.62,1,13.95
51,Senior,Male,Health,5.52,8.99,4.0,7.46,0.0,1,17.7
60,Senior,Male,Unemployed,2.65,5.0,2.0,6.61,1.01,1,8.86
43,Adult,Male,Student,4.59,8.38,3.0,6.67,2.79,1,6.98
61,Senior,Male,Unemployed,4.98,2.62,4.0,7.38,1.25,1,5.79
32,Young Adult,Male,Education,8.63,5.91,7.0,6.53,1.22,5,11.24
51,Senior,Male,Unemployed,3.25,6.38,2.0,7.04,0.76,3,26.86
49,Adult,Male,Finance,1.1,4.58,5.0,6.11,0.13,0,5.42
61,Senior,Male,Student,0.0,5.12,9.0,6.31,0.19,3,5.52
27,Young Adult,Male,Health,2.02,6.38,4.0,6.56,0.67,2,20.05
47,Adult,Male,Finance,0.61,9.72,8.0,5.02,0.67,1,7.47
56,Senior,Male,IT,0.0,8.15,9.0,3.96,0.74,4,13.16
37,Adult,Male,Student,5.66,6.64,10.0,6.36,1.33,2,13.15
62,Senior,Male,Unemployed,0.0,8.06,8.0,7.4,0.48,4,0.4
31,Young Adult,Male,IT,1.72,7.33,2.0,7.2,0.77,4,10.51
47,Adult,Male,Student,3.75,7.76,10.0,7.84,0.0,3,4.39
54,Senior,Male,Finance,3.78,7.01,4.0,8.84,0.71,1,12.06
42,Adult,Male,Student,3.93,8.68,5.0,7.84,0.14,1,0.0
63,Senior,Male,Health,2.54,3.96,8.0,4.44,0.64,1,3.91
26,Young Adult,Male,Unemployed,4.51,7.28,5.0,5.45,1.49,0,18.33
54,Senior,Male,IT,1.15,5.25,7.0,6.83,2.35,3,12.13
56,Senior,Male,Student,1.41,8.99,9.0,6.94,2.14,2,9.71
28,Young Adult,Male,Health,3.46,5.24,10.0,6.36,1.06,1,26.38
22,Young Adult,Male,Unemployed,4.1,6.15,3.0,10.0,0.68,0,27.23
52,Senior,Male,Education,4.43,9.25,4.0,5.91,2.35,2,0.4
49,Adult,Male,Finance,2.58,10.88,10.0,6.97,0.01,3,10.37
52,Senior,Male,Health,3.14,8.25,5.0,7.22,1.95,0,0.0
30,Young Adult,Male,Student,3.47,5.91,3.0,6.77,0.65,3,0.0
64,Senior,Male,Health,0.0,10.68,8.0,6.03,0.72,1,21.83
42,Adult,Male,Health,4.71,4.85,1.0,3.99,1.95,2,5.96
54,Senior,Male,Unemployed,2.15,8.16,3.0,5.27,0.78,3,20.26
42,Adult,Male,IT,0.0,7.85,10.0,3.42,1.97,1,4.29
51,Senior,Male,Health,1.55,7.76,3.0,6.25,0.78,4,17.43
29,Young Adult,Male,Unemployed,8.36,7.37,9.0,8.12,0.54,1,15.02
59,Senior,Male,IT,2.29,6.1,1.0,9.63,2.12,2,14.62
32,Young Adult,Male,Student,2.95,4.55,3.0,6.77,0.32,2,6.4
22,Young Adult,Male,Finance,0.0,3.43,9.0,5.01,0.0,0,7.09
51,Senior,Male,Education,0.86,4.9,2.0,3.99,1.09,1,4.97
65,Senior,Male,Student,4.95,8.58,5.0,8.59,1.52,3,13.17
23,Young Adult,Male,Student,2.79,7.84,3.0,5.88,1.34,0,10.04
65,Senior,Male,Unemployed,3.09,7.21,1.0,9.79,2.67,0,0.0
45,Adult,Male,Student,1.13,7.15,4.0,3.96,1.63,1,2.77
57,Senior,Male,Finance,1.53,2.05,9.0,5.02,0.72,1,8.12
62,Senior,Male,Health,6.16,6.63,2.0,4.71,1.64,0,18.21
57,Senior,Male,Finance,3.34,4.28,4.0,5.81,0.16,6,0.0
44,Adult,Male,Finance,3.45,6.68,6.0,5.24,0.0,4,15.73
30,Young Adult,Male,Finance,0.0,5.59,7.0,4.14,0.72,7,7.1
41,Adult,Male,Education,6.52,6.2,9.0,6.02,1.05,0,0.8
33,Young Adult,Male,Education,2.4,9.83,4.0,6.71,2.42,2,6.69
57,Senior,Male,Education,1.42,7.03,7.0,8.56,0.96,2,8.39
50,Adult,Male,Student,3.62,9.01,6.0,7.64,1.66,1,15.82
42,Adult,Male,Finance,6.33,7.94,1.0,7.22,1.1,1,9.71
59,Senior,Male,IT,5.44,10.62,5.0,4.74,1.86,3,14.42
55,Senior,Male,IT,1.48,5.8,2.0,10.0,1.26,2,8.79
60,Senior,Male,Education,1.43,4.8,2.0,7.9,2.04,2,0.0
62,Senior,Male,Health,1.59,9.4,9.0,6.03,1.3,3,18.0
48,Adult,Male,IT,0.03,5.73,8.0,4.79,1.04,0,6.2
49,Adult,Male,Unemployed,0.36,4.41,7.0,7.69,0.0,6,15.33
35,Young Adult,Male,Education,3.55,7.77,1.0,4.71,0.71,4,13.81
30,Young Adult,Male,Student,4.91,7.85,1.0,6.72,0.0,1,13.99
46,Adult,Male,Health,0.81,5.05,6.0,8.17,1.36,5,5.72
30,Young Adult,Male,Education,6.51,3.98,4.0,7.14,1.33,1,6.76
44,Adult,Male,Finance,7.56,5.28,7.0,6.14,0.66,1,0.0
57,Senior,Male,Student,5.91,6.89,5.0,5.4,0.18,2,0.0
41,Adult,Male,Health,4.89,12.0,7.0,5.12,1.92,3,0.0
27,Young Adult,Male,Student,1.55,5.52,7.0,6.49,0.0,5,6.96
51,Senior,Male,IT,0.45,8.15,5.0,7.02,1.85,5,21.36
47,Adult,Male,Health,0.92,4.62,1.0,8.93,0.0,2,9.51
54,Senior,Male,IT,1.08,6.15,5.0,7.44,1.6,3,6.65
39,Adult,Male,Unemployed,0.37,4.58,9.0,7.16,1.2,0,10.29
37,Adult,Male,Health,0.0,8.56,6.0,6.44,0.07,3,21.02
49,Adult,Male,Student,3.95,6.55,1.0,7.82,0.84,2,11.21
53,Senior,Male,Unemployed,2.81,7.52,10.0,9.77,0.0,1,0.0
29,Young Adult,Male,Unemployed,4.04,6.21,5.0,7.42,0.69,2,4.92
34,Young Adult,Male,IT,2.0,4.08,10.0,7.16,1.93,1,14.29
27,Young Adult,Male,Health,0.0,7.99,10.0,5.76,0.46,4,3.39
35,Young Adult,Male,Finance,3.15,9.44,5.0,4.9,1.21,3,8.14
31,Young Adult,Male,Student,3.7,10.63,7.0,6.67,0.56,2,3.67
53,Senior,Male,Health,0.23,5.73,4.0,5.08,0.12,3,2.16
52,Senior,Male,Finance,6.01,6.92,1.0,6.37,0.0,2,8.8
24,Young Adult,Male,Education,4.1,8.33,1.0,7.52,1.14,3,20.51
28,Young Adult,Male,Health,1.09,8.97,2.0,7.16,1.49,2,0.0
49,Adult,Male,Education,2.06,8.57,5.0,6.92,0.0,1,10.01
40,Adult,Male,Education,2.92,10.09,2.0,5.84,0.89,1,1.43
63,Senior,Male,IT,0.98,7.5,2.0,4.83,0.0,0,7.35
51,Senior,Male,Health,1.03,7.83,1.0,5.86,0.83,1,14.43
52,Senior,Male,Unemployed,5.82,6.0,8.0,5.28,0.31,4,0.71
30,Young Adult,Male,Finance,6.61,7.11,6.0,7.73,1.82,1,3.03
58,Senior,Male,Finance,4.81,6.77,2.0,6.07,1.19,1,1.01
31,Young Adult,Male,Health,0.97,7.32,2.0,7.53,2.55,4,14.45
28,Young Adult,Male,Unemployed,4.05,5.9,1.0,6.61,1.1,0,6.91
61,Senior,Male,Health,3.88,7.29,10.0,7.33,0.23,2,22.06
33,Young Adult,Male,Education,0.0,5.91,3.0,6.01,1.9,3,4.18
36,Adult,Male,Finance,3.83,10.37,7.0,6.28,0.92,2,13.51
22,Young Adult,Male,Health,6.39,7.46,6.0,6.2,1.3,0,10.48
55,Senior,Male,Student,0.0,5.02,3.0,6.62,1.66,1,0.0
52,Senior,Male,Unemployed,2.51,4.44,4.0,6.85,1.83,1,23.5
42,Adult,Male,Finance,4.66,7.77,6.0,5.42,0.53,1,16.6
35,Young Adult,Male,Student,2.22,7.55,3.0,8.43,1.04,1,8.19
44,Adult,Male,Finance,1.89,8.95,6.0,4.3,1.35,3,20.82
42,Adult,Male,Finance,2.89,6.56,2.0,6.59,1.72,1,6.14
46,Adult,Male,Health,2.63,6.95,9.0,3.86,1.66,3,0.79
24,Young Adult,Male,Education,6.07,6.32,1.0,4.19,0.88,2,12.04
46,Adult,Male,Unemployed,5.06,5.4,2.0,5.44,1.28,1,6.64
32,Young Adult,Male,Unemployed,1.06,5.59,2.0,7.16,0.53,0,0.0
47,Adult,Male,Finance,0.65,8.59,10.0,7.33,1.37,1,16.91
24,Young Adult,Male,Education,4.49,7.35,7.0,8.53,0.0,2,10.75
34,Young Adult,Male,Finance,0.41,5.63,3.0,3.0,0.06,2,8.68
53,Senior,Male,IT,0.0,5.87,5.0,9.62,1.48,1,6.38
55,Senior,Male,Education,4.18,5.81,7.0,7.67,0.04,0,22.77
39,Adult,Male,IT,0.0,7.02,1.0,5.92,0.0,1,14.01
25,Young Adult,Male,Finance,2.25,7.04,6.0,8.14,2.21,2,8.14
34,Young Adult,Male,Education,1.19,5.35,7.0,4.18,2.0,2,0.0
35,Young Adult,Male,Finance,0.35,6.08,8.0,6.17,1.4,5,0.0
28,Young Adult,Male,Finance,1.06,4.18,10.0,7.41,0.18,1,18.53
62,Senior,Male,IT,4.27,8.57,4.0,9.35,1.72,2,13.13
42,Adult,Male,Unemployed,2.54,5.45,8.0,6.88,0.52,2,10.45
25,Young Adult,Male,Unemployed,3.13,8.47,1.0,6.38,1.12,2,7.46
39,Adult,Male,Health,3.18,7.48,8.0,8.86,1.96,2,9.23
45,Adult,Male,Education,3.21,6.83,2.0,4.72,1.53,1,19.54
57,Senior,Male,Unemployed,3.82,7.7,2.0,4.04,1.93,2,12.85
50,Adult,Male,Student,8.21,6.26,2.0,5.37,2.88,2,21.15
30,Young Adult,Male,Unemployed,2.12,10.66,8.0,7.29,0.72,1,13.71
47,Adult,Male,IT,3.5,6.92,5.0,6.7,0.22,3,0.0
50,Adult,Male,Health,0.58,11.74,2.0,8.77,1.1,1,20.23
30,Young Adult,Male,Finance,3.24,6.89,3.0,7.69,1.04,2,5.69
39,Adult,Male,IT,5.39,9.22,10.0,6.96,1.22,2,0.0
43,Adult,Male,Unemployed,3.39,6.33,4.0,6.09,1.57,3,1.07
63,Senior,Male,Health,5.78,5.28,4.0,5.21,1.43,1,21.97
32,Young Adult,Male,Unemployed,4.69,8.23,4.0,4.35,1.98,0,14.26
28,Young Adult,Male,IT,0.0,6.78,8.0,5.93,1.05,3,14.28
23,Young Adult,Male,Finance,2.41,6.18,2.0,6.67,0.0,8,3.98
56,Senior,Male,Unemployed,1.13,9.52,7.0,5.41,0.93,2,7.43
58,Senior,Male,Finance,1.52,6.53,9.0,4.51,1.34,1,0.0
29,Young Adult,Male,IT,2.37,9.12,8.0,5.3,0.0,1,16.54
24,Young Adult,Male,IT,2.26,7.3,5.0,6.99,1.22,3,7.19
33,Young Adult,Male,Student,4.79,7.43,3.0,6.6,1.54,2,14.08
39,Adult,Male,Unemployed,2.77,7.91,8.0,3.82,2.15,1,13.13
31,Young Adult,Male,Health,2.93,6.33,4.0,4.02,1.51,1,22.89
29,Young Adult,Male,IT,4.92,8.84,2.0,9.32,0.0,1,23.81
29,Young Adult,Male,Education,2.75,6.11,8.0,3.89,0.14,2,13.24
49,Adult,Male,Education,4.9,6.98,5.0,6.62,1.02,2,7.62
36,Adult,Male,Education,4.36,6.51,9.0,7.08,1.41,3,11.76
39,Adult,Male,Finance,1.22,7.08,1.0,5.64,0.07,3,11.12
54,Senior,Male,Education,3.74,6.42,2.0,8.01,1.07,0,0.0
45,Adult,Male,Health,6.62,8.12,6.0,6.03,1.63,3,7.49
32,Young Adult,Male,IT,3.61,10.38,9.0,5.15,0.28,0,5.53
41,Adult,Male,Student,4.13,9.71,8.0,6.37,0.88,1,4.3
45,Adult,Male,Health,3.66,10.08,4.0,8.57,0.09,0,23.34
41,Adult,Male,Unemployed,5.23,7.48,5.0,6.68,2.07,1,9.38
53,Senior,Male,Student,0.0,3.11,6.0,6.77,1.1,4,15.81
51,Senior,Male,Education,3.38,5.12,5.0,6.22,1.74,2,0.0
32,Young Adult,Male,Education,6.76,5.7,1.0,5.42,1.69,2,14.62
51,Senior,Male,Finance,3.33,8.2,2.0,4.87,1.09,3,1.39
23,Young Adult,Male,IT,2.83,7.83,2.0,9.54,0.91,2,19.52
56,Senior,Male,Education,6.16,4.52,1.0,7.11,0.59,4,9.94
62,Senior,Male,Education,3.72,4.92,6.0,7.07,1.76,2,6.88
57,Senior,Male,Education,5.86,4.53,2.0,7.06,0.94,3,0.0
38,Adult,Male,IT,2.68,9.87,10.0,5.29,1.29,3,14.8
52,Senior,Male,IT,4.12,5.94,1.0,4.47,1.74,3,12.47
61,Senior,Male,Unemployed,0.0,10.95,5.0,8.52,1.37,3,17.77
31,Young Adult,Male,Education,0.0,4.87,2.0,4.53,0.3,2,5.95
54,Senior,Male,Health,0.0,8.55,6.0,3.07,0.83,1,6.62
58,Senior,Male,Unemployed,1.69,9.15,5.0,8.44,0.87,2,16.32
56,Senior,Male,Health,2.04,7.72,2.0,5.32,0.79,3,4.68
42,Adult,Male,IT,4.32,5.51,3.0,6.26,0.92,0,13.08
34,Young Adult,Male,IT,0.0,8.91,8.0,5.88,0.96,0,9.95
28,Young Adult,Male,Health,5.16,7.22,7.0,6.42,1.07,1,0.0
27,Young Adult,Male,Health,4.93,4.83,4.0,6.09,0.19,2,19.37
46,Adult,Male,Finance,2.43,8.03,7.0,7.36,1.31,2,11.1
27,Young Adult,Male,Unemployed,1.9,11.93,3.0,6.12,1.47,1,24.36
58,Senior,Male,IT,5.55,8.17,1.0,6.89,1.21,3,12.99
37,Adult,Male,Education,1.84,6.78,6.0,7.66,0.06,1,25.27
60,Senior,Male,IT,2.28,6.91,8.0,4.69,1.09,2,1.12
29,Young Adult,Male,Unemployed,0.44,3.91,6.0,7.42,2.57,1,2.22
54,Senior,Male,Student,2.28,9.82,8.0,4.97,0.59,3,20.25
45,Adult,Male,Health,0.78,8.87,2.0,7.34,0.62,1,8.5
23,Young Adult,Male,Student,4.86,8.17,4.0,5.15,0.91,1,27.21
61,Senior,Male,IT,4.79,5.71,9.0,3.91,1.5,2,29.34
37,Adult,Male,Student,0.0,2.03,7.0,6.42,1.76,0,4.07
43,Adult,Male,Finance,3.67,8.86,9.0,7.88,0.88,0,18.4
46,Adult,Male,Unemployed,0.93,5.32,4.0,7.31,1.44,1,0.52
50,Adult,Male,Education,4.0,10.22,10.0,6.53,0.55,1,24.86
56,Senior,Male,Education,0.0,4.63,8.0,8.42,0.94,4,21.82
55,Senior,Male,Finance,4.42,9.02,4.0,8.47,1.36,0,4.37
62,Senior,Male,Education,0.0,5.2,9.0,5.34,0.63,2,18.3
33,Young Adult,Male,Education,0.0,6.01,9.0,7.14,1.88,2,16.56
25,Young Adult,Male,Unemployed,2.07,5.44,9.0,6.16,1.05,2,7.21
49,Adult,Male,IT,7.18,10.68,7.0,5.47,0.56,2,11.54
39,Adult,Male,Finance,2.09,7.92,10.0,7.77,0.0,3,8.24
43,Adult,Male,IT,3.74,7.42,6.0,8.29,1.41,0,8.39
35,Young Adult,Male,Unemployed,3.02,6.04,3.0,6.1,0.73,3,1.97
43,Adult,Male,IT,0.0,4.65,1.0,4.19,0.94,0,8.86
25,Young Adult,Male,IT,0.54,5.72,1.0,5.53,1.71,4,20.61
64,Senior,Male,Student,0.0,6.08,2.0,6.19,0.97,3,6.35
57,Senior,Male,Education,3.2,10.01,9.0,8.55,0.65,0,11.64
29,Young Adult,Male,Health,1.41,7.07,6.0,6.65,1.11,3,12.06
25,Young Adult,Male,Health,5.66,5.87,2.0,6.54,0.81,3,10.64
50,Adult,Male,Education,1.53,5.45,1.0,6.16,0.0,1,25.01
33,Young Adult,Male,Finance,5.34,9.6,4.0,8.21,0.82,1,7.16
31,Young Adult,Male,Health,0.62,11.0,9.0,7.52,1.4,0,11.04
58,Senior,Male,Education,5.94,6.08,10.0,7.78,0.66,4,4.25
26,Young Adult,Male,IT,5.48,7.91,2.0,5.05,1.51,3,15.29
28,Young Adult,Male,Finance,3.84,9.03,5.0,4.54,0.71,0,9.87
55,Senior,Male,IT,5.69,10.88,2.0,9.22,0.0,2,1.3
63,Senior,Male,IT,15.42,8.46,6.0,5.91,0.92,0,8.09
55,Senior,Male,Finance,4.24,4.89,7.0,7.39,2.37,6,1.23
23,Young Adult,Male,Unemployed,4.27,9.02,2.0,7.37,2.14,0,12.86
51,Senior,Male,Education,3.84,10.18,4.0,10.0,0.91,0,28.84
41,Adult,Male,Health,1.09,8.56,2.0,8.8,0.77,7,3.46
38,Adult,Male,Unemployed,0.39,5.82,10.0,6.2,1.5,3,2.65
32,Young Adult,Male,Health,0.76,5.98,5.0,5.67,1.19,2,8.83
38,Adult,Male,Unemployed,0.0,2.54,7.0,6.59,0.95,1,28.29
36,Adult,Male,Finance,0.32,8.0,10.0,5.71,1.5,1,0.0
46,Adult,Male,Finance,5.45,9.53,3.0,6.14,1.37,1,0.0
42,Adult,Male,Student,1.29,7.43,6.0,7.31,1.2,3,26.09
52,Senior,Male,Education,4.83,9.12,2.0,7.27,0.87,2,16.89
55,Senior,Male,Finance,3.15,6.2,1.0,6.17,1.44,4,5.38
43,Adult,Male,Finance,2.12,6.36,5.0,6.09,1.48,2,3.77
52,Senior,Male,Health,4.78,5.25,4.0,6.11,1.47,2,14.16
27,Young Adult,Male,Unemployed,1.56,7.21,6.0,6.8,1.28,1,13.83
43,Adult,Male,Finance,2.95,7.1,3.0,6.91,0.97,5,8.23
23,Young Adult,Male,Student,6.52,5.18,5.0,4.76,1.02,0,25.04
22,Young Adult,Male,Unemployed,4.05,7.26,9.0,4.62,1.41,1,7.54
65,Senior,Male,Unemployed,2.81,6.25,10.0,6.84,0.58,1,0.0
32,Young Adult,Male,Finance,4.0,7.58,6.0,7.66,0.88,2,12.37
60,Senior,Male,Student,3.29,6.83,1.0,6.57,1.54,2,16.25
65,Senior,Male,Health,12.35,5.1,5.0,7.49,0.11,3,23.82
40,Adult,Male,Education,1.93,9.83,10.0,4.88,0.58,2,0.0
63,Senior,Male,Finance,1.56,7.59,9.0,7.96,0.91,0,15.51
40,Adult,Male,IT,3.17,7.59,1.0,7.67,1.6,3,0.0
33,Young Adult,Male,Student,2.08,6.85,8.0,6.98,1.44,5,0.54
53,Senior,Male,Unemployed,1.75,8.35,4.0,4.2,1.69,4,4.01
31,Young Adult,Male,Student,0.98,5.42,3.0,8.62,1.72,2,9.23
21,Young Adult,Male,Unemployed,2.47,8.02,10.0,6.3,0.72,4,16.62
25,Young Adult,Male,Finance,4.33,9.18,4.0,8.55,0.96,2,1.55
35,Young Adult,Male,Unemployed,3.67,7.25,4.0,7.28,1.87,1,15.48
27,Young Adult,Male,Education,1.48,7.55,9.0,6.54,1.05,1,10.4
30,Young Adult,Male,IT,4.92,4.51,1.0,9.28,0.47,4,5.24
59,Senior,Male,Education,6.52,7.37,6.0,8.53,1.52,1,14.18
64,Senior,Male,IT,4.6,7.98,8.0,7.22,1.76,1,13.29
30,Young Adult,Male,IT,1.8,3.84,2.0,6.91,1.4,1,0.29
26,Young Adult,Male,Finance,2.09,7.67,7.0,9.25,1.7,1,10.96
54,Senior,Male,IT,0.51,10.95,3.0,4.86,0.0,3,18.56
